地区,区域,小区,室,厅,面积,价格,每室价格,每平米价格,中民距离,中民时间,中信距离,中信时间,,
南山,科技园,大冲新城花园,2,1,50,4800,2400,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,105,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4200,4200,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,72,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲城市花园,5,2,275,20000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,科技园三十四区,1,0,31,2500,2500,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,4000,4000,111,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6700,3350,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5500,2750,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4250,4250,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,2,50,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4500,4500,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4500,4500,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲城市花园,4,1,175,16000,4000,105,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6300,3150,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,5000,5000,110,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,5500,5500,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,165,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,华润商务中心,1,0,788,130020,130020,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,科技园五十八区,1,0,20,2000,2000,86,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,豪方花园,2,1,69,6000,3000,110,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,海怡东方花园,3,1,74,8200,2733,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲城市花园,2,2,80,8000,4000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,110,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6600,3300,114,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,阳光带海滨城二期,2,2,83,9500,4750,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,93,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5600,2800,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,112,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,4500,4500,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,68,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,汇景豪苑,4,2,176,12000,3000,73,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,英伦名苑三期,3,2,115,8500,2833,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,创世纪滨海花园,2,1,52,5000,2500,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5500,2750,89,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,豪方花园,1,2,48,4300,4300,78,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,2,2,70,5500,2750,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,92,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,50,4600,4600,116,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,5800,5800,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,2,50,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,88,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4000,4000,94,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4700,4700,98,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,晶品居,3,1,69,6800,2266,199,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,汇景豪苑,3,1,13,2590,863,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,88,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4000,4000,94,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4700,4700,98,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,晶品居,3,1,69,6800,2266,199,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,汇景豪苑,3,1,13,2590,863,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,科苑居,1,0,37,3400,3400,88,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲城市花园,3,2,125,11000,3666,86,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4300,4300,86,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4300,4300,87,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,3500,3500,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,84,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,松坪村小区,4,1,65,5500,1375,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,108,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6500,3250,1,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,76,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,阳光海景豪苑,2,1,78,6000,3000,250,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,科技园三十四区,1,1,12,3000,3000,112,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,创世纪滨海花园,2,1,58,6500,3250,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲都市花园,2,1,80,6800,3400,126,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,恒立听海花园,2,1,67,8500,4250,104,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,城市山谷三期,1,1,44,4600,4600,93,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5600,2800,70,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,凯丽花园,2,1,60,4200,2100,87,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,3500,3500,75,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4500,2250,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,5000,5000,112,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,4500,4500,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,78,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,汇景豪苑,3,2,115,9000,3000,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5500,2750,90,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4500,4500,95,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4300,4300,50,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,凯丽花园,2,1,80,4000,2000,68,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,豪方花园,2,2,85,5800,2900,90,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,3,2,100,9000,3000,93,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5600,2800,110,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,泰阳硅谷公寓,1,0,29,3200,3200,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,3400,3400,103,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,中信海阔天空,3,2,126,13000,4333,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4500,4500,81,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,凯丽花园,1,1,27,2200,2200,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,朗景园,1,1,45,4500,4500,81,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,凯丽花园,1,1,27,2200,2200,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5500,2750,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲都市花园,1,1,40,4000,4000,110,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,5500,5500,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,6000,3000,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,130,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,东海万豪广场,2,2,84,11000,5500,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5500,2750,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,豪方花园,3,2,75,7500,2500,100,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4000,4000,95,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,80,7600,3800,215,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,豪方花园,3,1,12,2590,863,107,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,4300,4300,69,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,深南花园,3,1,94,6500,2166,83,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,帝景园,3,2,102,8500,2833,125,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,深南花园,1,0,20,2500,2500,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4800,4800,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,85,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5100,2550,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,50,4800,2400,87,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,汇景豪苑,2,2,66,5800,2900,95,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,清华紫光信息港,6,0,326,30970,5161,95,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,3800,3800,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4000,4000,91,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5500,2750,96,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5800,2900,94,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4700,4700,92,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4600,4600,90,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,3600,3600,95,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,城市山谷三期,1,1,45,4300,4300,80,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,4800,2400,95,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,2,1,60,5700,2850,94,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4700,4700,90,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,0,40,3600,3600,115,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,40,4600,4600,106,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,5300,5300,92,20810,4808,13498,2862,80.13333333,47.7
南山,科技园,大冲新城花园,1,1,50,4600,4600,80,20810,4808,13498,2862,80.13333333,47.7
